Date,Close
2026-03-09,98.09
2026-03-10,100.67
2026-03-11,99.57
2026-03-12,98.91
2026-03-13,97.74
2026-03-16,97.84
2026-03-17,98.24
2026-03-18,98.23
2026-03-19,95.48
2026-03-20,94.48
2026-03-23,95.67
2026-03-24,95.34
2026-03-25,97.35
2026-03-26,96.58
2026-03-27,94.65
2026-03-30,95.19
2026-03-31,96.79
2026-04-01,99.74
2026-04-02,99.09
2026-04-07,98.29
2026-04-08,102.69
2026-04-09,102.66
2026-04-10,103.63
2026-04-13,104.0
2026-04-14,105.6
2026-04-15,105.93
2026-04-16,105.78
2026-04-17,107.72
2026-04-20,106.48
2026-04-21,106.09
2026-04-22,106.35
2026-04-23,106.23
2026-04-24,105.55
2026-04-27,105.51
2026-04-28,104.51
2026-04-29,104.23
2026-04-30,104.97
2026-05-04,105.13
2026-05-05,105.64
2026-05-06,107.9
2026-05-07,107.26
2026-05-11,107.08
2026-05-12,105.55
2026-05-13,106.65
2026-05-15,105.97
2026-05-18,105.77
2026-05-19,105.28
2026-05-20,106.84
2026-05-21,106.36
2026-05-22,107.46
2026-05-26,108.68
2026-05-27,108.11
2026-05-28,108.25
2026-05-29,108.42
2026-06-01,107.16
2026-06-02,107.45
2026-06-03,106.68
2026-06-04,107.19
2026-06-05,106.51
2026-06-08,106.13
2026-06-09,105.18
2026-06-10,104.57
2026-06-11,104.93
2026-06-12,106.81
2026-06-15,108.67
2026-06-16,107.98
2026-06-17,108.42
2026-06-18,107.4
2026-06-19,107.57
2026-06-22,107.7
2026-06-23,106.45
2026-06-24,105.91
2026-06-25,105.4
2026-06-26,104.34
2026-06-29,104.26
2026-06-30,104.86
2026-07-01,105.19
