Date,Close
2025-10-09,100.0
2026-01-13,99.69
2026-01-14,99.92
2026-01-15,99.95
2026-01-16,99.68
2026-01-19,99.27
2026-01-20,98.96
2026-01-21,98.86
2026-01-22,99.7
2026-01-23,99.66
2026-01-26,99.64
2026-01-27,100.02
2026-01-28,99.85
2026-01-29,99.71
2026-01-30,100.09
2026-02-02,100.23
2026-02-03,100.21
2026-02-04,100.29
2026-02-05,100.19
2026-02-06,100.53
2026-02-09,101.0
2026-02-10,101.29
2026-02-11,100.68
2026-02-12,100.33
2026-02-13,100.42
2026-02-16,100.54
2026-02-17,100.87
2026-02-18,101.43
2026-02-19,101.61
2026-02-20,101.97
2026-02-23,101.51
2026-02-24,101.94
2026-02-25,102.16
2026-02-26,102.53
2026-02-27,102.65
2026-03-02,101.87
2026-03-04,100.72
2026-03-05,99.58
2026-03-06,99.55
2026-03-09,98.53
2026-03-10,99.5
2026-03-11,99.35
2026-03-12,98.91
2026-03-13,98.42
2026-03-16,98.56
2026-03-17,98.87
2026-03-18,99.06
2026-03-19,97.69
2026-03-20,96.53
2026-03-23,96.6
2026-03-24,96.45
2026-03-25,97.24
2026-03-26,96.63
2026-03-27,95.99
2026-03-30,96.48
2026-03-31,97.27
2026-04-01,98.88
2026-04-02,98.99
2026-04-07,98.55
2026-04-08,101.0
2026-04-09,100.68
2026-04-10,100.88
2026-04-13,100.95
2026-04-14,101.83
2026-04-15,102.11
2026-04-16,102.49
2026-04-17,103.41
2026-04-20,103.11
2026-04-21,102.79
2026-04-22,102.36
2026-04-23,102.11
2026-04-24,102.04
2026-04-27,101.85
2026-04-28,101.62
2026-04-29,101.48
2026-04-30,102.52
2026-05-04,102.6
2026-05-05,103.28
2026-05-06,104.77
2026-05-07,103.9
2026-05-11,103.7
2026-05-12,102.86
2026-05-13,103.11
2026-05-15,103.15
2026-05-18,102.75
2026-05-19,102.68
2026-05-20,103.67
2026-05-21,103.67
2026-05-22,104.35
2026-05-26,104.82
2026-05-27,104.57
2026-05-28,105.32
2026-05-29,105.49
2026-06-01,104.64
2026-06-02,104.6
2026-06-03,104.28
2026-06-04,104.77
2026-06-05,104.62
2026-06-08,104.34
2026-06-09,103.74
2026-06-10,103.47
2026-06-11,103.55
2026-06-12,104.22
2026-06-15,104.54
2026-06-16,104.52
2026-06-17,104.75
2026-06-18,104.14
2026-06-19,104.14
2026-06-22,104.21
2026-06-23,103.71
2026-06-24,103.41
2026-06-25,103.28
2026-06-26,103.41
2026-06-29,103.12
2026-06-30,103.24
2026-07-01,103.39
2026-07-02,104.3
2026-07-03,105.29
2026-07-06,105.39
2026-07-07,104.57
2026-07-08,103.52
2026-07-09,103.54
