Date,Close
2024-07-05,30.0
2024-07-08,30.009
2024-07-09,30.013
2024-07-10,30.016
2024-07-11,30.019
2024-07-12,30.022
2024-07-15,30.031
2024-07-16,30.035
2024-07-17,30.038
2024-07-18,30.041
2024-07-19,30.044
2024-07-22,30.053
2024-07-23,30.057
2024-07-24,30.06
2024-07-25,30.063
2024-07-26,30.066
2024-07-29,30.075
2024-07-30,30.079
2024-07-31,30.082
2024-08-01,30.085
2024-08-02,30.089
2024-08-05,30.098
2024-08-06,30.101
2024-08-07,30.104
2024-08-08,30.108
2024-08-09,30.111
2024-08-12,30.12
2024-08-13,30.123
2024-08-14,30.126
2024-08-16,30.133
2024-08-19,30.142
2024-08-20,30.145
2024-08-21,30.149
2024-08-22,30.152
2024-08-23,30.155
2024-08-26,30.164
2024-08-27,30.168
2024-08-28,30.171
2024-08-29,30.174
2024-08-30,30.177
2024-09-02,30.186
2024-09-03,30.19
2024-09-04,30.193
2024-09-05,30.196
2024-09-06,30.199
2024-09-09,30.208
2024-09-10,30.212
2024-09-11,30.215
2024-09-12,30.218
2024-09-13,30.221
2024-09-16,30.23
2024-09-17,30.234
2024-09-18,30.237
2024-09-19,30.24
2024-09-20,30.243
2024-09-23,30.252
2024-09-24,30.255
2024-09-25,30.258
2024-09-26,30.261
2024-09-27,30.264
2024-09-30,30.273
2024-10-01,30.276
2024-10-02,30.279
2024-10-03,30.282
2024-10-04,30.285
2024-10-07,30.294
2024-10-08,30.297
2024-10-09,30.3
2024-10-10,30.303
2024-10-11,30.307
2024-10-14,30.315
2024-10-15,30.318
2024-10-16,30.321
2024-10-17,30.324
2024-10-18,30.327
2024-10-21,30.335
2024-10-22,30.339
2024-10-23,30.342
2024-10-24,30.345
2024-10-25,30.348
2024-10-28,30.356
2024-10-29,30.359
2024-10-30,30.361
2024-10-31,30.364
2024-11-04,30.375
2024-11-05,30.378
2024-11-06,30.381
2024-11-07,30.384
2024-11-08,30.386
2024-11-12,30.397
2024-11-13,30.4
2024-11-14,30.403
2024-11-15,30.405
2024-11-18,30.413
2024-11-19,30.417
2024-11-20,30.419
2024-11-21,30.422
2024-11-22,30.425
2024-11-25,30.432
2024-11-26,30.436
2024-11-27,30.439
2024-11-28,30.442
2024-11-29,30.444
2024-12-02,30.452
2024-12-03,30.454
2024-12-04,30.457
2024-12-05,30.46
2024-12-06,30.463
2024-12-09,30.471
2024-12-10,30.474
2024-12-11,30.477
2024-12-12,30.48
2024-12-13,30.483
2024-12-16,30.491
2024-12-17,30.494
2024-12-18,30.497
2024-12-19,30.499
2024-12-20,30.501
2024-12-23,30.509
2024-12-24,30.511
2024-12-27,30.518
2024-12-30,30.526
2024-12-31,30.529
2025-01-02,30.535
2025-01-03,30.537
2025-01-06,30.545
2025-01-07,30.548
2025-01-08,30.55
2025-01-09,30.553
2025-01-10,30.555
2025-01-13,30.563
2025-01-14,30.566
2025-01-15,30.568
2025-01-16,30.571
2025-01-17,30.573
2025-01-20,30.581
2025-01-21,30.584
2025-01-22,30.586
2025-01-23,30.589
2025-01-24,30.591
2025-01-27,30.599
2025-01-28,30.602
2025-01-29,30.605
2025-01-30,30.607
2025-01-31,30.61
2025-02-03,30.617
2025-02-04,30.619
2025-02-05,30.622
2025-02-06,30.625
2025-02-07,30.627
2025-02-10,30.634
2025-02-11,30.636
2025-02-12,30.639
2025-02-13,30.641
2025-02-14,30.644
2025-02-17,30.65
2025-02-18,30.653
2025-02-19,30.655
2025-02-20,30.658
2025-02-21,30.66
2025-02-24,30.667
2025-02-25,30.67
2025-02-26,30.672
2025-02-27,30.675
2025-02-28,30.677
2025-03-03,30.684
2025-03-04,30.687
2025-03-05,30.689
2025-03-06,30.692
2025-03-07,30.694
2025-03-10,30.701
2025-03-11,30.703
2025-03-12,30.705
2025-03-13,30.708
2025-03-14,30.71
2025-03-17,30.716
2025-03-18,30.718
2025-03-19,30.721
2025-03-20,30.723
2025-03-21,30.725
2025-03-24,30.731
2025-03-25,30.734
2025-03-26,30.736
2025-03-27,30.738
2025-03-28,30.74
2025-03-31,30.746
2025-04-01,30.748
2025-04-02,30.751
2025-04-03,30.753
2025-04-04,30.755
2025-04-07,30.762
2025-04-08,30.763
2025-04-09,30.766
2025-04-10,30.767
2025-04-11,30.77
2025-04-14,30.776
2025-04-15,30.778
2025-04-16,30.781
2025-04-17,30.783
2025-04-22,30.793
2025-04-23,30.796
2025-04-24,30.798
2025-04-25,30.799
2025-04-28,30.805
2025-04-29,30.807
2025-04-30,30.809
2025-05-02,30.813
2025-05-05,30.819
2025-05-06,30.821
2025-05-07,30.823
2025-05-09,30.827
2025-05-12,30.833
2025-05-13,30.835
2025-05-14,30.837
2025-05-15,30.839
2025-05-16,30.841
2025-05-19,30.847
2025-05-20,30.849
2025-05-21,30.851
2025-05-22,30.853
2025-05-23,30.855
2025-05-26,30.861
2025-05-27,30.863
2025-05-28,30.865
2025-05-30,30.869
2025-06-02,30.874
2025-06-03,30.877
2025-06-04,30.879
2025-06-05,30.881
2025-06-06,30.883
2025-06-10,30.89
2025-06-11,30.893
2025-06-12,30.895
2025-06-13,30.896
2025-06-16,30.901
2025-06-17,30.904
2025-06-18,30.905
2025-06-19,30.907
2025-06-20,30.909
2025-06-23,30.914
2025-06-24,30.916
2025-06-25,30.918
2025-06-26,30.919
2025-06-27,30.921
2025-06-30,30.927
2025-07-01,30.929
2025-07-02,30.931
2025-07-03,30.933
2025-07-04,30.934
2025-07-07,30.94
2025-07-08,30.942
2025-07-09,30.943
2025-07-10,30.945
2025-07-11,30.947
2025-07-15,30.955
2025-07-16,30.957
2025-07-17,30.959
2025-07-18,30.961
2025-07-21,30.966
2025-07-22,30.968
2025-07-23,30.97
2025-07-24,30.972
2025-07-25,30.974
2025-07-28,30.979
2025-07-29,30.981
2025-07-30,30.983
2025-07-31,30.984
2025-08-01,30.986
2025-08-04,30.992
2025-08-05,30.993
2025-08-06,30.995
2025-08-07,30.997
2025-08-08,30.999
2025-08-11,31.004
2025-08-12,31.006
2025-08-13,31.008
2025-08-14,31.01
2025-08-18,31.017
2025-08-19,31.019
2025-08-20,31.021
2025-08-21,31.022
2025-08-22,31.024
2025-08-25,31.03
2025-08-26,31.032
2025-08-27,31.033
2025-08-28,31.035
2025-08-29,31.037
2025-09-01,31.042
2025-09-02,31.044
2025-09-03,31.046
2025-09-04,31.048
2025-09-05,31.049
2025-09-08,31.055
2025-09-09,31.057
2025-09-10,31.058
2025-09-11,31.06
2025-09-12,31.062
2025-09-15,31.067
2025-09-16,31.069
2025-09-17,31.071
2025-09-18,31.073
2025-09-19,31.075
2025-09-22,31.08
2025-09-23,31.082
2025-09-24,31.084
2025-09-25,31.085
2025-09-26,31.087
2025-09-29,31.092
2025-09-30,31.094
2025-10-01,31.096
2025-10-02,31.098
2025-10-03,31.1
2025-10-06,31.105
2025-10-07,31.107
2025-10-08,31.108
2025-10-09,31.11
2025-10-10,31.112
2025-10-13,31.117
2025-10-14,31.119
2025-10-15,31.121
2025-10-16,31.123
2025-10-17,31.125
2025-10-20,31.13
