Date,Close
1993-01-05,15.24
1993-01-12,15.49
1993-01-19,15.58
1993-01-26,15.53
1993-02-01,15.5
1993-02-02,15.5
1993-02-09,15.64
1993-02-16,15.63
1993-02-23,15.75
1993-03-01,15.8
1993-03-02,15.92
1993-03-09,16.1
1993-03-16,16.14
1993-03-23,16.17
1993-03-30,16.32
1993-04-01,16.32
1993-04-06,16.37
1993-04-14,16.49
1993-04-20,16.52
1993-04-27,16.55
1993-05-01,16.62
1993-05-04,16.67
1993-05-11,16.73
1993-05-18,16.83
1993-05-25,16.82
1993-05-28,16.83
1993-06-01,16.8
1993-06-08,16.94
1993-06-14,17.1
1993-06-15,17.12
1993-06-22,17.28
1993-06-29,17.4
1993-07-01,17.38
1993-07-06,17.36
1993-07-13,17.38
1993-07-20,17.41
1993-07-27,17.41
1993-08-01,17.56
1993-08-03,17.77
1993-08-10,17.77
1993-08-18,17.78
1993-08-24,17.84
1993-09-01,17.99
1993-09-07,17.98
1993-09-14,17.99
1993-09-21,18.04
1993-09-28,18.11
1993-10-01,18.11
1993-10-05,18.14
1993-10-12,18.19
1993-10-19,18.26
1993-10-26,18.34
1993-11-01,18.29
1993-11-02,18.29
1993-11-09,18.3
1993-11-16,18.38
1993-11-23,18.37
1993-12-01,18.43
1993-12-07,18.5
1993-12-14,18.6
1993-12-21,18.66
1993-12-28,18.76
1993-12-31,18.8
1994-01-06,18.8
1994-01-11,18.84
1994-01-18,18.87
1994-01-25,18.87
1994-01-31,18.89
1994-02-01,18.89
1994-02-08,18.7
1994-02-15,18.71
1994-02-22,18.62
1994-02-28,18.55
1994-03-01,18.5
1994-03-08,18.53
1994-03-15,18.51
1994-03-22,18.43
1994-03-29,18.4
1994-03-31,18.44
1994-04-05,18.44
1994-04-12,18.48
1994-04-19,18.38
1994-04-26,18.38
1994-04-29,18.29
1994-05-03,18.32
1994-05-10,18.27
1994-05-17,18.33
1994-05-24,18.35
1994-05-31,18.19
1994-06-07,18.08
1994-06-14,18.06
1994-06-21,17.88
1994-06-28,18.14
1994-06-30,18.18
1994-07-05,18.05
1994-07-12,18.17
1994-07-19,18.27
1994-07-26,18.33
1994-07-29,18.31
1994-08-02,18.36
1994-08-09,18.24
1994-08-16,18.12
1994-08-23,17.98
1994-08-30,18.08
1994-08-31,18.07
1994-09-06,18.05
1994-09-13,18.02
1994-09-20,18.0
1994-09-27,18.0
1994-09-30,18.0
1994-10-04,17.97
1994-10-11,17.97
1994-10-18,18.08
1994-10-25,17.98
1994-10-28,18.0
1994-11-02,17.99
1994-11-08,18.05
1994-11-15,18.14
1994-11-22,18.16
1994-11-29,18.31
1994-11-30,18.31
1994-12-06,18.37
