Date,Close
2026-01-09,100.0
2026-01-16,100.36
2026-01-23,98.73
2026-01-30,98.4
2026-02-02,99.41
2026-02-03,99.13
2026-02-06,99.08
2026-02-13,98.87
2026-02-20,100.38
2026-02-27,100.5
2026-03-06,97.92
2026-03-13,97.46
2026-03-20,94.78
2026-03-27,94.29
2026-04-07,96.7
2026-04-10,99.19
2026-04-17,101.57
2026-04-24,101.04
2026-05-04,100.89
2026-05-11,102.5
2026-05-15,102.56
2026-05-22,104.58
2026-05-29,105.14
2026-06-05,104.28
2026-06-12,105.3
2026-06-19,106.51
2026-06-26,105.96
