Date,Close
2025-01-20,15.24
2025-01-21,15.25308
2025-01-22,15.25564
2025-01-23,15.25669
2025-01-24,15.23561
2025-01-27,15.24169
2025-01-28,15.25671
2025-01-29,15.25682
2025-01-30,15.28682
2025-01-31,15.30981
2025-02-03,15.32714
2025-02-04,15.32483
2025-02-05,15.34344
2025-02-06,15.35701
2025-02-07,15.34489
2025-02-10,15.36131
2025-02-11,15.33916
2025-02-12,15.31637
2025-02-13,15.34604
2025-02-14,15.3391
2025-02-17,15.33661
2025-02-18,15.33953
2025-02-19,15.32815
2025-02-20,15.32395
2025-02-21,15.33101
2025-02-24,15.33205
2025-02-25,15.33296
2025-02-26,15.34299
2025-02-27,15.34496
2025-02-28,15.36457
2025-03-03,15.33055
2025-03-04,15.31824
2025-03-05,15.23274
2025-03-06,15.19008
2025-03-07,15.205
2025-03-10,15.19541
2025-03-11,15.16736
2025-03-12,15.16575
2025-03-13,15.16491
2025-03-14,15.1824
2025-03-17,15.20362
2025-03-18,15.19983
2025-03-19,15.21573
2025-03-20,15.22029
2025-03-21,15.23508
2025-03-24,15.24625
2025-03-25,15.24929
2025-03-26,15.24358
2025-03-27,15.24818
2025-03-28,15.24257
2025-03-31,15.23583
2025-04-01,15.25623
2025-04-02,15.25622
2025-04-03,15.21452
2025-04-04,15.16511
2025-04-07,15.13476
2025-04-08,15.12546
2025-04-09,15.16651
2025-04-10,15.15292
2025-04-11,15.15466
2025-04-14,15.18232
2025-04-15,15.19608
2025-04-16,15.1938
2025-04-17,15.22027
2025-04-22,15.22366
2025-04-23,15.23609
2025-04-24,15.27485
2025-04-25,15.27661
2025-04-28,15.28041
2025-04-29,15.28575
2025-04-30,15.29667
2025-05-02,15.29723
2025-05-05,15.30134
2025-05-06,15.29596
2025-05-07,15.31076
2025-05-09,15.31358
2025-05-12,15.32628
2025-05-13,15.3278
2025-05-14,15.32307
2025-05-15,15.34422
2025-05-16,15.36836
2025-05-19,15.36645
2025-05-20,15.36488
2025-05-21,15.33699
2025-05-22,15.34161
2025-05-23,15.34614
2025-05-26,15.34522
2025-05-27,15.37249
2025-05-28,15.37003
2025-05-30,15.38685
2025-06-02,15.38474
2025-06-03,15.39674
2025-06-04,15.39368
2025-06-05,15.36864
2025-06-06,15.38388
2025-06-10,15.40236
2025-06-11,15.40092
2025-06-12,15.40514
2025-06-13,15.37801
2025-06-16,15.39188
2025-06-17,15.38372
2025-06-18,15.39351
2025-06-19,15.38507
2025-06-20,15.38543
2025-06-23,15.39775
2025-06-24,15.41335
2025-06-25,15.40663
2025-06-26,15.41659
2025-06-27,15.41301
2025-06-30,15.42693
2025-07-01,15.42887
2025-07-02,15.4264
2025-07-03,15.44563
2025-07-04,15.45105
2025-07-07,15.43654
2025-07-08,15.43102
2025-07-09,15.44456
2025-07-10,15.44294
2025-07-11,15.42787
2025-07-15,15.43874
2025-07-16,15.45004
2025-07-17,15.46374
2025-07-18,15.45734
2025-07-21,15.4772
2025-07-22,15.48483
2025-07-23,15.49634
2025-07-24,15.46866
2025-07-25,15.46775
2025-07-28,15.48827
2025-07-29,15.49736
2025-07-30,15.49329
2025-07-31,15.49393
2025-08-01,15.47336
2025-08-04,15.50325
2025-08-05,15.50443
2025-08-06,15.50614
2025-08-07,15.50822
2025-08-08,15.50372
2025-08-11,15.50594
2025-08-12,15.50871
2025-08-13,15.53159
2025-08-14,15.5305
2025-08-18,15.51683
2025-08-19,15.51772
2025-08-20,15.52335
2025-08-21,15.50768
2025-08-22,15.53304
2025-08-25,15.51957
2025-08-26,15.53251
2025-08-27,15.54733
2025-08-28,15.54301
2025-08-29,15.5304
2025-09-01,15.52395
2025-09-02,15.50468
2025-09-03,15.5208
2025-09-04,15.5427
2025-09-05,15.55505
2025-09-08,15.56575
2025-09-09,15.56308
2025-09-10,15.56865
2025-09-11,15.57438
2025-09-12,15.56428
2025-09-15,15.57596
2025-09-16,15.5658
2025-09-17,15.56596
2025-09-18,15.57512
2025-09-19,15.57554
2025-09-22,15.58302
2025-09-23,15.57488
2025-09-24,15.57403
2025-09-25,15.56465
2025-09-26,15.57625
2025-09-29,15.58644
2025-09-30,15.59178
2025-10-01,15.60023
2025-10-02,15.60725
2025-10-03,15.60952
2025-10-06,15.61611
2025-10-07,15.6165
2025-10-08,15.63562
2025-10-09,15.63131
2025-10-10,15.61429
2025-10-13,15.63737
2025-10-14,15.63559
2025-10-15,15.65359
2025-10-16,15.64541
2025-10-17,15.64505
2025-10-20,15.66662
2025-10-21,15.67682
2025-10-22,15.67031
2025-10-23,15.6712
2025-10-24,15.66878
2025-10-27,15.68904
2025-10-28,15.69238
2025-10-29,15.6871
2025-10-30,15.68116
2025-10-31,15.69426
2025-11-03,15.6908
2025-11-04,15.68261
2025-11-05,15.6809
2025-11-06,15.66728
2025-11-07,15.66039
2025-11-10,15.68266
2025-11-12,15.69426
2025-11-13,15.66184
2025-11-14,15.65336
2025-11-17,15.64526
2025-11-18,15.63621
2025-11-19,15.64346
2025-11-20,15.63644
2025-11-21,15.65178
2025-11-24,15.66813
2025-11-25,15.68368
2025-11-26,15.69322
2025-11-27,15.69444
2025-11-28,15.69887
2025-12-01,15.6788
2025-12-02,15.68514
2025-12-03,15.69205
2025-12-04,15.68996
2025-12-05,15.68682
2025-12-08,15.66131
2025-12-09,15.66516
2025-12-10,15.66906
2025-12-11,15.6712
2025-12-12,15.6634
2025-12-15,15.66743
2025-12-16,15.66718
2025-12-17,15.65592
2025-12-18,15.67344
2025-12-19,15.6757
2025-12-22,15.67574
2025-12-23,15.68891
2025-12-24,15.69621
2025-12-29,15.7068
2025-12-30,15.70235
2025-12-31,15.69608
2026-01-02,15.69065
2026-01-05,15.71722
2026-01-06,15.73553
2026-01-07,15.74055
2026-01-08,15.73984
2026-01-09,15.75154
2026-01-12,15.7549
2026-01-13,15.75769
2026-01-14,15.76127
2026-01-15,15.77098
2026-01-16,15.76529
2026-01-19,15.76826
2026-01-20,15.73022
2026-01-21,15.74089
2026-01-22,15.74885
2026-01-23,15.74632
2026-01-26,15.75262
2026-01-27,15.7568
2026-01-28,15.76146
2026-01-29,15.76784
2026-01-30,15.76508
2026-02-02,15.77211
2026-02-03,15.77114
2026-02-04,15.77627
2026-02-05,15.76622
2026-02-06,15.78368
2026-02-09,15.797
2026-02-10,15.80703
2026-02-11,15.80859
2026-02-12,15.8015
2026-02-13,15.80951
2026-02-16,15.80905
2026-02-17,15.81653
2026-02-18,15.82544
2026-02-19,15.82597
2026-02-20,15.8341
2026-02-23,15.83309
2026-02-24,15.83996
2026-02-25,15.85164
2026-02-26,15.85489
2026-02-27,15.8577
2026-03-02,15.8334
2026-03-03,15.78523
2026-03-04,15.80191
2026-03-05,15.77068
2026-03-06,15.73842
2026-03-09,15.72725
2026-03-10,15.76244
2026-03-11,15.73069
2026-03-12,15.69917
2026-03-13,15.68529
2026-03-16,15.70526
2026-03-17,15.71868
2026-03-18,15.69526
2026-03-19,15.66026
2026-03-20,15.61157
2026-03-23,15.62212
2026-03-24,15.61262
2026-03-25,15.6494
2026-03-26,15.60023
2026-03-27,15.57103
2026-03-30,15.59386
2026-03-31,15.62348
2026-04-01,15.65442
2026-04-02,15.65893
2026-04-07,15.634
2026-04-08,15.73814
2026-04-09,15.72058
2026-04-10,15.71696
2026-04-13,15.71042
2026-04-14,15.74304
2026-04-15,15.75601
2026-04-16,15.76582
2026-04-17,15.80613
2026-04-20,15.79918
2026-04-21,15.78354
2026-04-22,15.78954
2026-04-23,15.77965
2026-04-24,15.78686
2026-04-27,15.7802
2026-04-28,15.76789
2026-04-29,15.74755
2026-04-30,15.78053
2026-05-04,15.76834
2026-05-05,15.7824
2026-05-06,15.83506
2026-05-07,15.83725
2026-05-11,15.82589
2026-05-12,15.80669
2026-05-13,15.81683
2026-05-15,15.79915
2026-05-18,15.80113
2026-05-19,15.7903
2026-05-20,15.82987
2026-05-21,15.83672
2026-05-22,15.86131
2026-05-26,15.89441
2026-05-27,15.8983
2026-05-28,15.90732
2026-05-29,15.92376
2026-06-01,15.90362
2026-06-02,15.91679
2026-06-03,15.89659
2026-06-04,15.90326
2026-06-05,15.87607
2026-06-08,15.86545
