Date,Close
2025-10-14,100.0
2025-10-15,100.0
2025-10-16,100.35
2025-10-17,99.91
2025-10-20,100.4
2025-10-21,100.73
2025-10-22,101.21
2025-10-23,101.6
2025-10-24,101.85
2025-10-27,101.7
2025-10-28,101.27
2025-10-29,100.84
2025-10-30,100.31
2025-10-31,100.22
2025-11-03,100.15
2025-11-04,99.54
2025-11-05,99.44
2025-11-06,98.7
2025-11-07,98.4
2025-11-10,98.87
2025-11-12,99.8
2025-11-13,99.92
2025-11-14,99.48
2025-11-17,99.46
2025-11-18,98.5
2025-11-19,98.61
2025-11-20,98.44
2025-11-21,98.32
2025-11-24,98.46
2025-11-25,98.86
2025-11-26,99.25
2025-11-27,99.66
2025-11-28,99.85
2025-12-01,99.78
2025-12-02,99.46
2025-12-03,99.43
2025-12-04,99.8
2025-12-05,100.0
2025-12-08,99.98
2025-12-09,99.97
2025-12-10,99.55
2025-12-11,100.04
2025-12-12,100.02
2025-12-15,100.51
2025-12-16,100.24
2025-12-17,99.99
2025-12-18,100.43
2025-12-19,100.41
2025-12-22,100.56
2025-12-23,100.63
2025-12-24,100.61
2025-12-29,100.7
2025-12-30,101.27
2025-12-31,101.32
2026-01-02,101.43
2026-01-05,102.34
2026-01-06,102.47
2026-01-07,103.37
2026-01-08,103.27
2026-01-09,103.71
2026-01-12,103.82
2026-01-13,103.4
2026-01-14,103.64
2026-01-15,103.67
2026-01-16,103.39
2026-01-19,102.97
2026-01-20,102.65
2026-01-21,102.54
2026-01-22,103.42
2026-01-23,103.38
2026-01-26,103.36
2026-01-27,103.75
2026-01-28,103.58
2026-01-29,103.44
2026-01-30,103.83
2026-02-02,103.97
2026-02-03,103.96
2026-02-04,104.03
2026-02-05,103.94
2026-02-06,104.28
2026-02-09,104.77
2026-02-10,105.08
2026-02-11,104.44
2026-02-12,104.07
2026-02-13,104.17
2026-02-16,104.29
2026-02-17,104.64
2026-02-18,105.22
2026-02-19,105.41
2026-02-20,105.78
2026-02-23,105.3
2026-02-24,105.74
2026-02-25,105.97
2026-02-26,106.36
2026-02-27,106.48
2026-03-02,105.67
2026-03-03,103.51
2026-03-04,104.48
2026-03-05,103.3
2026-03-06,103.27
2026-03-09,102.21
2026-03-10,103.21
2026-03-11,103.05
2026-03-12,102.61
2026-03-13,102.09
2026-03-16,102.24
2026-03-17,102.56
2026-03-18,102.76
2026-03-19,101.33
2026-03-20,100.13
2026-03-23,100.21
2026-03-24,100.05
2026-03-25,100.87
2026-03-26,100.24
2026-03-27,99.58
2026-03-30,100.09
2026-03-31,100.9
2026-04-01,102.58
2026-04-02,102.69
2026-04-07,102.23
2026-04-08,104.78
2026-04-09,104.45
2026-04-10,104.65
2026-04-13,104.72
2026-04-14,105.63
2026-04-15,105.93
2026-04-16,106.32
2026-04-17,107.28
2026-04-20,106.97
2026-04-21,106.64
2026-04-22,106.19
2026-04-23,105.93
2026-04-24,105.86
2026-04-27,105.66
2026-04-28,105.42
2026-04-29,105.28
2026-04-30,106.35
2026-05-04,106.43
2026-05-05,107.14
2026-05-06,108.69
2026-05-07,107.78
2026-05-11,107.58
2026-05-12,106.7
2026-05-13,106.96
2026-05-15,107.0
2026-05-18,106.59
2026-05-19,106.51
2026-05-20,107.54
2026-05-21,107.54
2026-05-22,108.25
2026-05-26,108.73
2026-05-27,108.48
2026-05-28,109.26
2026-05-29,109.43
2026-06-01,108.55
2026-06-02,108.51
2026-06-03,108.17
2026-06-04,108.69
2026-06-05,108.53
2026-06-08,108.25
2026-06-09,107.63
2026-06-10,107.34
2026-06-11,107.43
2026-06-12,108.12
2026-06-15,108.45
2026-06-16,108.43
2026-06-17,108.67
2026-06-18,108.04
2026-06-19,108.04
2026-06-22,108.11
2026-06-23,107.59
2026-06-24,107.28
2026-06-25,107.14
