Date,Close
2025-06-03,15.0
2025-06-04,14.99
2025-06-05,14.94
2025-06-06,15.08
2025-06-10,15.08
2025-06-11,15.01
2025-06-12,14.94
2025-06-13,14.81
2025-06-16,14.92
2025-06-17,14.85
2025-06-18,14.87
2025-06-19,14.87
2025-06-20,14.81
2025-06-23,14.89
2025-06-24,15.0
2025-06-25,14.96
2025-06-26,14.97
2025-06-27,15.03
2025-06-30,15.12
2025-07-01,15.04
2025-07-02,15.12
2025-07-03,15.24
2025-07-04,15.2
2025-07-07,15.15
2025-07-08,15.21
2025-07-09,15.28
2025-07-10,15.33
2025-07-11,15.22
2025-07-15,15.26
2025-07-16,15.31
2025-07-17,15.43
2025-07-18,15.36
2025-07-21,15.29
2025-07-22,15.28
2025-07-23,15.46
2025-07-24,15.47
2025-07-25,15.51
2025-07-28,15.57
2025-07-29,15.65
2025-07-30,15.7
2025-07-31,15.65
2025-08-01,15.32
2025-08-04,15.54
2025-08-05,15.5
2025-08-06,15.51
2025-08-07,15.53
2025-08-08,15.61
2025-08-11,15.64
2025-08-12,15.74
2025-08-13,15.76
2025-08-14,15.81
2025-08-18,15.8
2025-08-19,15.73
2025-08-20,15.71
2025-08-21,15.71
2025-08-22,15.81
2025-08-25,15.75
2025-08-26,15.81
2025-08-27,15.9
2025-08-28,15.88
2025-08-29,15.76
2025-09-01,15.75
2025-09-02,15.67
2025-09-03,15.73
2025-09-04,15.89
2025-09-05,15.8
2025-09-08,15.86
2025-09-09,15.87
2025-09-10,15.89
2025-09-11,16.05
2025-09-12,16.0
2025-09-15,16.04
2025-09-16,15.88
2025-09-17,15.87
2025-09-18,16.07
2025-09-19,16.13
2025-09-22,16.2
2025-09-23,16.11
2025-09-24,16.1
2025-09-25,16.1
2025-09-26,16.18
2025-09-29,16.21
2025-09-30,16.24
2025-10-01,16.3
2025-10-02,16.39
2025-10-03,16.38
2025-10-06,16.43
2025-10-07,16.44
2025-10-08,16.57
2025-10-09,16.55
2025-10-10,16.15
2025-10-13,16.35
2025-10-14,16.3
2025-10-15,16.37
2025-10-16,16.26
2025-10-17,16.29
2025-10-20,16.5
2025-10-21,16.58
2025-10-22,16.49
2025-10-23,16.59
2025-10-24,16.71
2025-10-27,16.88
2025-10-28,16.88
2025-10-29,16.87
2025-10-30,16.9
2025-10-31,17.01
2025-11-03,17.05
2025-11-04,16.88
2025-11-05,16.92
2025-11-06,16.7
2025-11-07,16.69
2025-11-10,16.97
2025-11-12,17.03
2025-11-13,16.73
2025-11-14,16.7
2025-11-17,16.56
2025-11-18,16.4
2025-11-19,16.46
2025-11-20,16.29
2025-11-21,16.46
2025-11-24,16.62
2025-11-25,16.74
2025-11-26,16.83
2025-11-27,16.84
2025-11-28,16.89
2025-12-01,16.79
2025-12-02,16.85
2025-12-03,16.83
2025-12-04,16.87
2025-12-05,16.92
2025-12-08,16.9
2025-12-09,16.9
2025-12-10,17.01
2025-12-11,16.95
2025-12-12,16.8
2025-12-15,16.76
2025-12-16,16.67
2025-12-17,16.53
2025-12-18,16.69
2025-12-19,16.87
2025-12-22,16.9
2025-12-23,16.96
2025-12-24,17.0
2025-12-29,16.98
2025-12-30,16.97
2025-12-31,16.88
2026-01-02,16.95
2026-01-05,17.13
2026-01-06,17.28
2026-01-07,17.22
2026-01-08,17.2
2026-01-09,17.33
2026-01-12,17.32
2026-01-13,17.37
2026-01-14,17.33
2026-01-15,17.46
2026-01-16,17.44
2026-01-19,17.34
2026-01-20,16.96
2026-01-21,17.13
2026-01-22,17.18
2026-01-23,17.15
2026-01-26,17.08
2026-01-27,17.11
2026-01-28,17.1
2026-01-29,17.14
2026-01-30,17.08
2026-02-02,17.32
2026-02-03,17.2
2026-02-04,17.09
2026-02-05,16.92
2026-02-06,17.2
2026-02-09,17.22
2026-02-10,17.18
2026-02-11,17.27
2026-02-12,17.02
2026-02-13,17.08
2026-02-16,17.08
2026-02-17,17.14
2026-02-18,17.27
2026-02-19,17.3
2026-02-20,17.4
2026-02-23,17.23
2026-02-24,17.35
2026-02-25,17.44
2026-02-26,17.4
2026-02-27,17.37
2026-03-02,17.44
2026-03-03,17.28
2026-03-04,17.32
2026-03-05,17.3
2026-03-06,17.11
2026-03-09,17.14
2026-03-10,17.12
2026-03-11,17.19
2026-03-12,17.02
2026-03-13,16.99
2026-03-16,17.07
2026-03-17,17.08
2026-03-18,16.92
2026-03-19,16.81
2026-03-20,16.55
2026-03-23,16.62
2026-03-24,16.62
2026-03-25,16.75
2026-03-26,16.54
2026-03-27,16.34
2026-03-30,16.35
2026-03-31,16.64
2026-04-01,16.73
2026-04-02,16.81
2026-04-07,16.87
2026-04-08,17.15
2026-04-09,17.2
2026-04-10,17.13
2026-04-13,17.27
2026-04-14,17.34
2026-04-15,17.43
2026-04-16,17.49
2026-04-17,17.65
2026-04-20,17.69
2026-04-21,17.58
2026-04-22,17.76
2026-04-23,17.7
2026-04-24,17.79
2026-04-27,17.78
2026-04-28,17.7
2026-04-29,17.69
2026-04-30,17.88
2026-05-04,17.89
2026-05-05,18.03
2026-05-06,18.22
2026-05-07,18.18
2026-05-11,18.25
2026-05-12,18.26
2026-05-13,18.4
2026-05-15,18.41
2026-05-18,18.36
2026-05-19,18.35
2026-05-20,18.52
2026-05-21,18.6
2026-05-22,18.68
2026-05-26,18.79
2026-05-27,18.79
2026-05-28,18.8
2026-05-29,18.82
2026-06-01,18.98
2026-06-02,18.98
2026-06-03,18.89
2026-06-04,18.91
