Date,Close
2025-03-03,10.0
2025-03-04,9.7988
2025-03-05,9.83495
2025-03-06,9.73066
2025-03-07,9.76322
2025-03-10,9.58533
2025-03-11,9.52988
2025-03-12,9.61145
2025-03-13,9.56357
2025-03-14,9.75338
2025-03-17,9.82774
2025-03-18,9.84233
2025-03-19,9.96154
2025-03-20,9.97269
2025-03-21,9.86694
2025-03-24,9.9791
2025-03-25,9.98856
2025-03-26,9.85721
2025-03-27,9.79337
2025-03-28,9.67837
2025-03-31,9.56572
2025-04-01,9.67867
2025-04-02,9.70138
2025-04-03,9.32366
2025-04-04,8.94519
2025-04-07,8.67023
2025-04-08,8.72387
2025-04-09,8.93383
2025-04-10,8.90591
2025-04-11,8.93569
2025-04-14,9.05534
2025-04-15,9.16281
2025-04-16,9.04871
2025-04-17,9.09893
2025-04-22,9.01483
2025-04-23,9.22351
2025-04-24,9.34662
2025-04-25,9.4206
2025-04-28,9.4273
2025-04-29,9.46144
2025-04-30,9.52152
2025-05-02,9.73953
2025-05-05,9.73604
2025-05-06,9.71407
2025-05-07,9.69785
2025-05-09,9.84236
2025-05-12,10.13332
2025-05-13,10.17914
2025-05-14,10.1903
2025-05-15,10.23279
2025-05-16,10.28978
2025-05-19,10.20134
2025-05-20,10.25515
2025-05-21,10.12683
2025-05-22,10.06863
2025-05-23,10.00467
2025-05-26,10.02962
2025-05-27,10.1397
2025-05-28,10.07803
2025-05-30,10.04181
2025-06-02,9.98302
2025-06-03,10.06622
2025-06-04,10.09523
2025-06-05,10.09513
2025-06-06,10.17372
2025-06-10,10.18183
2025-06-11,10.16058
2025-06-12,10.13129
2025-06-13,10.06726
2025-06-16,10.14809
2025-06-17,10.09568
2025-06-18,10.09195
2025-06-19,10.08272
2025-06-20,10.05857
2025-06-23,10.05856
2025-06-24,10.21176
2025-06-25,10.14548
2025-06-26,10.1753
2025-06-27,10.25497
2025-06-30,10.24905
2025-07-01,10.23319
2025-07-02,10.27205
2025-07-03,10.37162
2025-07-04,10.33473
2025-07-07,10.31819
2025-07-08,10.31425
2025-07-09,10.3826
2025-07-10,10.41483
2025-07-11,10.37434
2025-07-15,10.41839
2025-07-16,10.39323
2025-07-17,10.53126
2025-07-18,10.50587
2025-07-21,10.49065
2025-07-22,10.45875
2025-07-23,10.53245
2025-07-24,10.50057
2025-07-25,10.54996
2025-07-28,10.58863
2025-07-29,10.65276
2025-07-30,10.63152
2025-07-31,10.58061
2025-08-01,10.33138
2025-08-04,10.4143
2025-08-05,10.38935
2025-08-06,10.36601
2025-08-07,10.42836
2025-08-08,10.40939
2025-08-11,10.41237
2025-08-12,10.46552
2025-08-13,10.4498
2025-08-14,10.44184
2025-08-18,10.50507
2025-08-19,10.51648
2025-08-20,10.42586
2025-08-21,10.41185
2025-08-22,10.52241
2025-08-25,10.48964
2025-08-26,10.50076
2025-08-27,10.50377
2025-08-28,10.551
2025-08-29,10.44584
2025-09-01,10.42138
2025-09-02,10.32908
2025-09-03,10.341
2025-09-04,10.40276
2025-09-05,10.39212
2025-09-08,10.39719
2025-09-09,10.36309
2025-09-10,10.42288
2025-09-11,10.50097
2025-09-12,10.4757
2025-09-15,10.53808
2025-09-16,10.41409
2025-09-17,10.41634
2025-09-18,10.53289
2025-09-19,10.53458
2025-09-22,10.59943
2025-09-23,10.59701
2025-09-24,10.63421
2025-09-25,10.63926
2025-09-26,10.63538
2025-09-29,10.67613
2025-09-30,10.73704
2025-10-01,10.83746
2025-10-02,10.90671
2025-10-03,10.91858
2025-10-06,10.96548
2025-10-07,10.94869
2025-10-08,11.12411
2025-10-09,11.1196
2025-10-10,10.90329
2025-10-13,11.04267
2025-10-14,10.9982
2025-10-15,11.07829
2025-10-16,11.06982
2025-10-17,11.00962
2025-10-20,11.12222
2025-10-21,11.14579
2025-10-22,11.00811
2025-10-23,11.16944
2025-10-24,11.30276
2025-10-27,11.32723
2025-10-28,11.28755
2025-10-29,11.26921
2025-10-30,11.16747
2025-10-31,11.16903
2025-11-03,11.17481
2025-11-04,11.0754
2025-11-05,11.13611
2025-11-06,10.98687
2025-11-07,10.8824
2025-11-10,10.99963
2025-11-12,10.98908
2025-11-13,10.84071
2025-11-14,10.79558
2025-11-17,10.74054
2025-11-18,10.64418
2025-11-19,10.7001
2025-11-20,10.60192
2025-11-21,10.59917
2025-11-24,10.69919
2025-11-25,10.78526
2025-11-26,10.93686
2025-11-27,10.93735
2025-11-28,10.99848
2025-12-01,10.92405
2025-12-02,10.95265
2025-12-03,10.93729
2025-12-04,10.97925
2025-12-05,11.00706
2025-12-08,10.99466
2025-12-09,10.94127
2025-12-10,11.02085
2025-12-11,11.00449
2025-12-12,10.87633
2025-12-15,10.87349
2025-12-16,10.81292
2025-12-17,10.69931
2025-12-18,10.79357
2025-12-19,10.85489
2025-12-22,10.89991
2025-12-23,10.89897
2025-12-24,10.92037
2025-12-29,10.93796
2025-12-30,10.95032
2025-12-31,10.8959
2026-01-02,11.09632
2026-01-05,11.23946
2026-01-06,11.32699
2026-01-07,11.24165
2026-01-08,11.18558
2026-01-09,11.28352
2026-01-12,11.31851
2026-01-13,11.37559
2026-01-14,11.36062
2026-01-15,11.52072
2026-01-16,11.63509
2026-01-19,11.53617
2026-01-20,11.3388
2026-01-21,11.46221
2026-01-22,11.5488
2026-01-23,11.52206
2026-01-26,11.48044
2026-01-27,11.50856
2026-01-28,11.52966
2026-01-29,11.48716
2026-01-30,11.46511
2026-02-02,11.55148
2026-02-03,11.63767
2026-02-04,11.65926
2026-02-05,11.58502
2026-02-06,11.76499
2026-02-09,11.82269
2026-02-10,11.86573
2026-02-11,12.1045
2026-02-12,12.03792
2026-02-13,12.10357
2026-02-16,12.08059
2026-02-17,12.10625
2026-02-18,12.16008
2026-02-19,12.20449
2026-02-20,12.25969
2026-02-23,12.21091
2026-02-24,12.38254
2026-02-25,12.36083
2026-02-26,12.31325
2026-02-27,12.33801
2026-03-02,12.39162
2026-03-03,12.12198
2026-03-04,12.07859
2026-03-05,12.05698
2026-03-06,11.90248
2026-03-09,11.85638
2026-03-10,11.9985
2026-03-11,12.08961
2026-03-12,12.05146
2026-03-13,12.04596
2026-03-16,12.08035
2026-03-17,12.12038
2026-03-18,12.09926
2026-03-19,11.95961
2026-03-20,11.75634
2026-03-23,11.78029
2026-03-24,11.94224
2026-03-25,12.08074
2026-03-26,11.91114
2026-03-27,11.83703
2026-03-30,11.80624
2026-03-31,11.91317
2026-04-01,12.12839
2026-04-02,12.13774
2026-04-07,12.09824
2026-04-08,12.44863
2026-04-09,12.49455
2026-04-10,12.57545
2026-04-13,12.59708
2026-04-14,12.62304
2026-04-15,12.54535
2026-04-16,12.6038
2026-04-17,12.69803
2026-04-20,12.74151
2026-04-21,12.74459
2026-04-22,12.82588
2026-04-23,13.05788
2026-04-24,13.10268
2026-04-27,13.08852
2026-04-28,13.00563
2026-04-29,12.9996
2026-04-30,13.21859
2026-05-04,13.20174
2026-05-05,13.39243
2026-05-06,13.53307
2026-05-07,13.38992
2026-05-11,13.53918
2026-05-12,13.38547
2026-05-13,13.52585
2026-05-15,13.35982
2026-05-18,13.16579
2026-05-19,13.02874
2026-05-20,13.13255
2026-05-21,13.27061
2026-05-22,13.43177
2026-05-26,13.57393
2026-05-27,13.55587
2026-05-28,13.53556
2026-05-29,13.50232
2026-06-01,13.44186
2026-06-02,13.62716
2026-06-03,13.69935
2026-06-04,13.63707
2026-06-05,13.39438
2026-06-08,13.34446
2026-06-09,13.35323
2026-06-10,13.0891
2026-06-11,13.34339
2026-06-12,13.46852
2026-06-15,13.59169
2026-06-16,13.55616
2026-06-17,13.53689
2026-06-18,13.73536
2026-06-19,13.74685
2026-06-22,13.9357
2026-06-23,13.93569
