Date,Close
2021-02-26,20.0
2021-03-01,20.12
2021-03-02,20.12
2021-03-03,20.03
2021-03-04,20.0
2021-03-05,19.95
2021-03-08,19.99
2021-03-09,20.07
2021-03-10,20.1
2021-03-11,20.15
2021-03-12,20.14
2021-03-15,20.17
2021-03-16,20.18
2021-03-17,20.15
2021-03-18,20.12
2021-03-19,20.13
2021-03-22,20.14
2021-03-23,20.14
2021-03-24,20.14
2021-03-25,20.17
2021-03-26,20.21
2021-03-29,20.2
2021-03-30,20.21
2021-03-31,20.24
2021-04-01,20.31
2021-04-06,20.34
2021-04-07,20.33
2021-04-08,20.37
2021-04-09,20.39
2021-04-12,20.35
2021-04-13,20.36
2021-04-14,20.33
2021-04-15,20.38
2021-04-16,20.4
2021-04-19,20.37
2021-04-20,20.31
2021-04-21,20.36
2021-04-22,20.38
2021-04-23,20.38
2021-04-26,20.38
2021-04-27,20.38
2021-04-28,20.37
2021-04-29,20.35
2021-04-30,20.34
2021-05-03,20.36
2021-05-04,20.33
2021-05-05,20.37
2021-05-06,20.38
2021-05-07,20.41
2021-05-10,20.38
2021-05-11,20.28
2021-05-12,20.23
2021-05-14,20.3
2021-05-17,20.29
2021-05-18,20.27
2021-05-19,20.22
2021-05-20,20.28
2021-05-21,20.3
2021-05-25,20.34
2021-05-26,20.37
2021-05-27,20.37
2021-05-28,20.4
2021-05-31,20.38
2021-06-01,20.39
2021-06-02,20.42
2021-06-03,20.4
2021-06-04,20.44
2021-06-07,20.44
2021-06-08,20.46
2021-06-09,20.47
2021-06-10,20.49
2021-06-11,20.53
2021-06-14,20.54
2021-06-15,20.53
2021-06-16,20.54
2021-06-17,20.55
2021-06-18,20.51
2021-06-21,20.51
2021-06-22,20.52
2021-06-23,20.5
2021-06-24,20.55
2021-06-25,20.55
2021-06-28,20.55
2021-06-29,20.56
2021-06-30,20.56
2021-07-01,20.58
2021-07-02,20.61
2021-07-05,20.61
2021-07-06,20.61
2021-07-07,20.66
2021-07-08,20.59
2021-07-09,20.64
2021-07-12,20.66
2021-07-13,20.69
2021-07-15,20.66
2021-07-16,20.66
2021-07-19,20.58
2021-07-20,20.63
2021-07-21,20.67
2021-07-22,20.72
2021-07-23,20.77
2021-07-26,20.76
2021-07-27,20.73
2021-07-28,20.78
2021-07-29,20.79
2021-07-30,20.78
2021-08-02,20.8
2021-08-03,20.8
2021-08-04,20.84
2021-08-05,20.88
2021-08-06,20.87
2021-08-09,20.88
2021-08-10,20.9
2021-08-11,20.9
2021-08-12,20.92
2021-08-13,20.92
2021-08-16,20.9
2021-08-17,20.9
2021-08-18,20.91
2021-08-19,20.87
2021-08-20,20.89
2021-08-23,20.91
2021-08-24,20.91
2021-08-25,20.88
2021-08-26,20.87
2021-08-27,20.87
2021-08-30,20.9
2021-08-31,20.86
2021-09-01,20.87
2021-09-02,20.89
2021-09-03,20.86
2021-09-06,20.89
2021-09-07,20.85
2021-09-08,20.82
2021-09-09,20.85
2021-09-10,20.83
2021-09-13,20.83
2021-09-14,20.83
2021-09-15,20.8
2021-09-16,20.82
2021-09-17,20.79
2021-09-20,20.72
2021-09-21,20.77
2021-09-22,20.8
2021-09-23,20.81
2021-09-24,20.76
2021-09-27,20.75
2021-09-28,20.66
2021-09-29,20.69
2021-09-30,20.67
2021-10-01,20.65
2021-10-04,20.61
2021-10-05,20.64
2021-10-06,20.59
2021-10-07,20.67
2021-10-08,20.64
2021-10-11,20.62
2021-10-12,20.54
2021-10-13,20.6
2021-10-14,20.69
2021-10-15,20.72
2021-10-18,20.7
2021-10-19,20.7
2021-10-20,20.72
2021-10-21,20.71
2021-10-22,20.71
2021-10-25,20.74
2021-10-26,20.77
2021-10-27,20.79
2021-10-28,20.78
2021-10-29,20.75
2021-11-02,20.84
2021-11-03,20.87
2021-11-04,20.95
2021-11-05,20.98
2021-11-08,20.97
2021-11-09,20.98
2021-11-10,20.97
2021-11-12,20.98
2021-11-15,20.98
2021-11-16,20.99
2021-11-17,20.98
2021-11-18,20.99
2021-11-19,21.02
2021-11-22,21.01
2021-11-23,20.9
2021-11-24,20.89
2021-11-25,20.91
2021-11-26,20.73
2021-11-29,20.76
2021-11-30,20.74
2021-12-01,20.82
2021-12-02,20.79
2021-12-03,20.77
2021-12-06,20.84
2021-12-07,21.0
2021-12-08,20.91
2021-12-09,20.94
2021-12-10,20.91
2021-12-13,20.91
2021-12-14,20.87
2021-12-15,20.87
2021-12-16,20.91
2021-12-17,20.89
2021-12-20,20.81
2021-12-21,20.86
2021-12-22,20.9
2021-12-23,20.93
2021-12-24,20.93
2021-12-27,20.96
2021-12-28,20.98
2021-12-29,20.95
2021-12-30,20.96
2021-12-31,20.94
2022-01-03,20.96
2022-01-04,20.99
2022-01-05,21.0
2022-01-06,20.9
2022-01-07,20.86
2022-01-10,20.78
2022-01-11,20.83
2022-01-12,20.85
2022-01-13,20.86
2022-01-14,20.77
2022-01-17,20.78
2022-01-18,20.71
2022-01-19,20.7
2022-01-20,20.75
2022-01-21,20.66
2022-01-24,20.49
2022-01-25,20.5
2022-01-26,20.59
2022-01-27,20.58
2022-01-28,20.5
2022-01-31,20.52
2022-02-01,20.54
2022-02-02,20.56
2022-02-03,20.4
2022-02-04,20.24
2022-02-07,20.18
2022-02-08,20.19
2022-02-09,20.3
2022-02-10,20.24
2022-02-11,20.18
2022-02-14,20.1
2022-02-15,20.14
2022-02-16,20.16
2022-02-17,20.16
2022-02-18,20.12
2022-02-21,20.01
2022-02-22,19.96
2022-02-23,19.97
2022-02-24,19.79
2022-02-25,19.96
2022-02-28,19.94
2022-03-01,19.97
2022-03-02,19.98
2022-03-03,19.94
2022-03-04,19.87
2022-03-07,19.74
2022-03-08,19.66
2022-03-09,19.78
2022-03-10,19.72
2022-03-11,19.74
2022-03-14,19.7
2022-03-15,19.72
2022-03-16,19.85
2022-03-17,19.89
2022-03-18,19.93
2022-03-21,19.92
2022-03-22,19.93
2022-03-23,19.92
2022-03-24,19.9
2022-03-25,19.89
2022-03-28,19.91
2022-03-29,19.98
2022-03-30,19.93
2022-03-31,19.95
2022-04-01,19.95
2022-04-04,20.03
2022-04-05,19.97
2022-04-06,19.86
2022-04-07,19.83
2022-04-08,19.86
2022-04-11,19.75
2022-04-12,19.74
2022-04-13,19.75
2022-04-14,19.73
2022-04-19,19.7
2022-04-20,19.75
2022-04-21,19.72
2022-04-22,19.61
2022-04-25,19.57
2022-04-26,19.56
2022-04-27,19.55
2022-04-28,19.54
2022-04-29,19.52
2022-05-02,19.47
2022-05-03,19.49
2022-05-04,19.42
2022-05-05,19.38
2022-05-06,19.24
2022-05-09,19.14
2022-05-10,19.16
2022-05-11,19.22
2022-05-12,19.23
2022-05-13,19.32
2022-05-16,19.31
2022-05-17,19.37
2022-05-18,19.28
2022-05-19,19.26
2022-05-20,19.25
2022-05-23,19.28
2022-05-24,19.22
2022-05-25,19.25
2022-05-27,19.38
2022-05-30,19.39
2022-05-31,19.33
2022-06-01,19.29
2022-06-02,19.3
2022-06-03,19.25
2022-06-07,19.27
2022-06-08,19.24
